,secID,ticker,endDate,NAV,publishDate,ACCUM_NAV,currencyCd,ADJUST_NAV,navChg,navChgPct,adjNavChgPct,partyID
1806,162411.XSHE,162411,2019/3/7,0.489,2019/3/7,0.489,CNY,0.489,-0.006,-1.2121,-1.2121,27287
1807,162411.XSHE,162411,2019/3/8,0.473,2019/3/11,0.473,CNY,0.473,-0.016,-3.272,-3.272,27287
1808,162411.XSHE,162411,2019/3/11,0.483,2019/3/11,0.483,CNY,0.483,0.01,2.1142,2.1142,27287
1809,162411.XSHE,162411,2019/3/12,0.493,2019/3/12,0.493,CNY,0.493,0.01,2.0704,2.0704,27287
1810,162411.XSHE,162411,2019/3/13,0.503,2019/3/14,0.503,CNY,0.503,0.01,2.0284,2.0284,27287
1811,162411.XSHE,162411,2019/3/14,0.503,2019/3/14,0.503,CNY,0.503,0,0,0,27287
1812,162411.XSHE,162411,2019/3/15,0.501,2019/3/18,0.501,CNY,0.501,-0.002,-0.3976,-0.3976,27287
1813,162411.XSHE,162411,2019/3/18,0.513,2019/3/18,0.513,CNY,0.513,0.012,2.3952,2.3952,27287
1814,162411.XSHE,162411,2019/3/19,0.507,2019/3/20,0.507,CNY,0.507,-0.006,-1.1696,-1.1696,27287
1815,162411.XSHE,162411,2019/3/20,0.521,2019/3/20,0.521,CNY,0.521,0.014,2.7613,2.7613,27287
1816,162411.XSHE,162411,2019/3/21,0.526,2019/3/21,0.526,CNY,0.526,0.005,0.9597,0.9597,27287
1817,162411.XSHE,162411,2019/3/22,0.504,2019/3/25,0.504,CNY,0.504,-0.022,-4.1825,-4.1825,27287
1818,162411.XSHE,162411,2019/3/25,0.505,2019/3/25,0.505,CNY,0.505,0.001,0.1984,0.1984,27287
1819,162411.XSHE,162411,2019/3/26,0.515,2019/3/26,0.515,CNY,0.515,0.01,1.9802,1.9802,27287
1820,162411.XSHE,162411,2019/3/27,0.514,2019/3/28,0.514,CNY,0.514,-0.001,-0.1942,-0.1942,27287
1821,162411.XSHE,162411,2019/3/28,0.519,2019/3/28,0.519,CNY,0.519,0.005,0.9728,0.9728,27287
1822,162411.XSHE,162411,2019/3/29,0.518,2019/4/1,0.518,CNY,0.518,-0.001,-0.1927,-0.1927,27287
1823,162411.XSHE,162411,2019/4/1,0.524,2019/4/2,0.524,CNY,0.524,0.006,1.1583,1.1583,27287
1824,162411.XSHE,162411,2019/4/2,0.518,2019/4/3,0.518,CNY,0.518,-0.006,-1.145,-1.145,27287
1825,162411.XSHE,162411,2019/4/3,0.507,2019/4/3,0.507,CNY,0.507,-0.011,-2.1236,-2.1236,27287
1826,162411.XSHE,162411,2019/4/4,0.515,2019/4/4,0.515,CNY,0.515,0.008,1.5779,1.5779,27287
1827,162411.XSHE,162411,2019/4/8,0.537,2019/4/8,0.537,CNY,0.537,0.022,4.2718,4.2718,27287
1828,162411.XSHE,162411,2019/4/9,0.526,2019/4/9,0.526,CNY,0.526,-0.011,-2.0484,-2.0484,27287
1829,162411.XSHE,162411,2019/4/10,0.533,2019/4/10,0.533,CNY,0.533,0.007,1.3308,1.3308,27287
1830,162411.XSHE,162411,2019/4/11,0.526,2019/4/12,0.526,CNY,0.526,-0.007,-1.3133,-1.3133,27287
1831,162411.XSHE,162411,2019/4/12,0.544,2019/4/15,0.544,CNY,0.544,0.018,3.4221,3.4221,27287
1832,162411.XSHE,162411,2019/4/15,0.536,2019/4/16,0.536,CNY,0.536,-0.008,-1.4706,-1.4706,27287
1833,162411.XSHE,162411,2019/4/16,0.539,2019/4/16,0.539,CNY,0.539,0.003,0.5597,0.5597,27287
1834,162411.XSHE,162411,2019/4/17,0.538,2019/4/17,0.538,CNY,0.538,-0.001,-0.1855,-0.1855,27287
1835,162411.XSHE,162411,2019/4/18,0.531,2019/4/18,0.531,CNY,0.531,-0.007,-1.3011,-1.3011,27287
1836,162411.XSHE,162411,2019/4/19,0.532,2019/4/22,0.532,CNY,0.532,0.001,0.1883,0.1883,27287
1837,162411.XSHE,162411,2019/4/22,0.55,2019/4/23,0.55,CNY,0.55,0.018,3.3835,3.3835,27287
1838,162411.XSHE,162411,2019/4/23,0.55,2019/4/23,0.55,CNY,0.55,0,0,0,27287
1839,162411.XSHE,162411,2019/4/24,0.541,2019/4/25,0.541,CNY,0.541,-0.009,-1.6364,-1.6364,27287
1840,162411.XSHE,162411,2019/4/25,0.533,2019/4/25,0.533,CNY,0.533,-0.008,-1.4787,-1.4787,27287
1841,162411.XSHE,162411,2019/4/26,0.526,2019/4/29,0.526,CNY,0.526,-0.007,-1.3133,-1.3133,27287
1842,162411.XSHE,162411,2019/4/29,0.525,2019/4/30,0.525,CNY,0.525,-0.001,-0.1901,-0.1901,27287
1843,162411.XSHE,162411,2019/4/30,0.52,2019/5/6,0.52,CNY,0.52,-0.005,-0.9524,-0.9524,27287
1844,162411.XSHE,162411,2019/5/6,0.504,2019/5/7,0.504,CNY,0.504,-0.016,-3.0769,-3.0769,27287
1845,162411.XSHE,162411,2019/5/7,0.499,2019/5/8,0.499,CNY,0.499,-0.005,-0.9921,-0.9921,27287
1846,162411.XSHE,162411,2019/5/8,0.503,2019/5/9,0.503,CNY,0.503,0.004,0.8016,0.8016,27287
1847,162411.XSHE,162411,2019/5/9,0.503,2019/5/10,0.503,CNY,0.503,0,0,0,27287
1848,162411.XSHE,162411,2019/5/10,0.506,2019/5/13,0.506,CNY,0.506,0.003,0.5964,0.5964,27287
1849,162411.XSHE,162411,2019/5/13,0.49,2019/5/13,0.49,CNY,0.49,-0.016,-3.1621,-3.1621,27287
1850,162411.XSHE,162411,2019/5/14,0.505,2019/5/14,0.505,CNY,0.505,0.015,3.0612,3.0612,27287
1851,162411.XSHE,162411,2019/5/15,0.512,2019/5/16,0.512,CNY,0.512,0.007,1.3861,1.3861,27287
1852,162411.XSHE,162411,2019/5/16,0.518,2019/5/17,0.518,CNY,0.518,0.006,1.1719,1.1719,27287
1853,162411.XSHE,162411,2019/5/17,0.507,2019/5/17,0.507,CNY,0.507,-0.011,-2.1236,-2.1236,27287
1854,162411.XSHE,162411,2019/5/20,0.504,2019/5/21,0.504,CNY,0.504,-0.003,-0.5917,-0.5917,27287
1855,162411.XSHE,162411,2019/5/21,0.516,2019/5/22,0.516,CNY,0.516,0.012,2.381,2.381,27287
1856,162411.XSHE,162411,2019/5/22,0.495,2019/5/23,0.495,CNY,0.495,-0.021,-4.0698,-4.0698,27287
1857,162411.XSHE,162411,2019/5/23,0.469,2019/5/24,0.469,CNY,0.469,-0.026,-5.2525,-5.2525,27287
1858,162411.XSHE,162411,2019/5/24,0.47,2019/5/24,0.47,CNY,0.47,0.001,0.2132,0.2132,27287
1859,162411.XSHE,162411,2019/5/27,0.469,2019/5/27,0.469,CNY,0.469,-0.001,-0.2128,-0.2128,27287
1860,162411.XSHE,162411,2019/5/28,0.464,2019/5/29,0.464,CNY,0.464,-0.005,-1.0661,-1.0661,27287
1861,162411.XSHE,162411,2019/5/29,0.466,2019/5/29,0.466,CNY,0.466,0.002,0.431,0.431,27287
1862,162411.XSHE,162411,2019/5/30,0.454,2019/5/30,0.454,CNY,0.454,-0.012,-2.5751,-2.5751,27287
1863,162411.XSHE,162411,2019/5/31,0.446,2019/5/31,0.446,CNY,0.446,-0.008,-1.7621,-1.7621,27287
1864,162411.XSHE,162411,2019/6/3,0.45,2019/6/3,0.45,CNY,0.45,0.004,0.8969,0.8969,27287
1865,162411.XSHE,162411,2019/6/4,0.46,2019/6/5,0.46,CNY,0.46,0.01,2.2222,2.2222,27287
1866,162411.XSHE,162411,2019/6/5,0.444,2019/6/5,0.444,CNY,0.444,-0.016,-3.4783,-3.4783,27287
1867,162411.XSHE,162411,2019/6/6,0.448,2019/6/10,0.448,CNY,0.448,0.004,0.9009,0.9009,27287
1868,162411.XSHE,162411,2019/6/10,0.446,2019/6/11,0.446,CNY,0.446,-0.002,-0.4464,-0.4464,27287
1869,162411.XSHE,162411,2019/6/11,0.448,2019/6/11,0.448,CNY,0.448,0.002,0.4484,0.4484,27287
1870,162411.XSHE,162411,2019/6/12,0.433,2019/6/13,0.433,CNY,0.433,-0.015,-3.3482,-3.3482,27287
1871,162411.XSHE,162411,2019/6/13,0.443,2019/6/14,0.443,CNY,0.443,0.01,2.3095,2.3095,27287
1872,162411.XSHE,162411,2019/6/14,0.434,2019/6/17,0.434,CNY,0.434,-0.009,-2.0316,-2.0316,27287
1873,162411.XSHE,162411,2019/6/17,0.442,2019/6/18,0.442,CNY,0.442,0.008,1.8433,1.8433,27287
1874,162411.XSHE,162411,2019/6/18,0.453,2019/6/19,0.453,CNY,0.453,0.011,2.4887,2.4887,27287
1875,162411.XSHE,162411,2019/6/19,0.449,2019/6/20,0.449,CNY,0.449,-0.004,-0.883,-0.883,27287
1876,162411.XSHE,162411,2019/6/20,0.463,2019/6/21,0.463,CNY,0.463,0.014,3.118,3.118,27287
1877,162411.XSHE,162411,2019/6/21,0.461,2019/6/24,0.461,CNY,0.461,-0.002,-0.432,-0.432,27287
1878,162411.XSHE,162411,2019/6/24,0.454,2019/6/25,0.454,CNY,0.454,-0.007,-1.5184,-1.5184,27287
1879,162411.XSHE,162411,2019/6/25,0.451,2019/6/26,0.451,CNY,0.451,-0.003,-0.6608,-0.6608,27287
1880,162411.XSHE,162411,2019/6/26,0.465,2019/6/27,0.465,CNY,0.465,0.014,3.1042,3.1042,27287
1881,162411.XSHE,162411,2019/6/27,0.464,2019/6/28,0.464,CNY,0.464,-0.001,-0.2151,-0.2151,27287
1882,162411.XSHE,162411,2019/6/28,0.471,2019/6/28,0.471,CNY,0.471,0.007,1.5086,1.5086,27287
1883,162411.XSHE,162411,2019/6/30,0.471,2019/7/1,0.471,CNY,0.471,0,0,0,27287
1884,162411.XSHE,162411,2019/7/1,0.471,2019/7/2,0.471,CNY,0.471,0,0,0,27287
1885,162411.XSHE,162411,2019/7/2,0.452,2019/7/3,0.452,CNY,0.452,-0.019,-4.034,-4.034,27287
1886,162411.XSHE,162411,2019/7/3,0.453,2019/7/4,0.453,CNY,0.453,0.001,0.2212,0.2212,27287
1887,162411.XSHE,162411,2019/7/4,0.453,2019/7/4,0.453,CNY,0.453,0,0,0,27287
1888,162411.XSHE,162411,2019/7/5,0.458,2019/7/8,0.458,CNY,0.458,0.005,1.1038,1.1038,27287
1889,162411.XSHE,162411,2019/7/8,0.454,2019/7/8,0.454,CNY,0.454,-0.004,-0.8734,-0.8734,27287
1890,162411.XSHE,162411,2019/7/9,0.455,2019/7/10,0.455,CNY,0.455,0.001,0.2203,0.2203,27287
1891,162411.XSHE,162411,2019/7/10,0.466,2019/7/10,0.466,CNY,0.466,0.011,2.4176,2.4176,27287
1892,162411.XSHE,162411,2019/7/11,0.458,2019/7/12,0.458,CNY,0.458,-0.008,-1.7167,-1.7167,27287
1893,162411.XSHE,162411,2019/7/12,0.461,2019/7/12,0.461,CNY,0.461,0.003,0.655,0.655,27287
1894,162411.XSHE,162411,2019/7/15,0.449,2019/7/16,0.449,CNY,0.449,-0.012,-2.603,-2.603,27287
1895,162411.XSHE,162411,2019/7/16,0.442,2019/7/16,0.442,CNY,0.442,-0.007,-1.559,-1.559,27287
1896,162411.XSHE,162411,2019/7/17,0.429,2019/7/18,0.429,CNY,0.429,-0.013,-2.9412,-2.9412,27287
1897,162411.XSHE,162411,2019/7/18,0.426,2019/7/18,0.426,CNY,0.426,-0.003,-0.6993,-0.6993,27287
1898,162411.XSHE,162411,2019/7/19,0.43,2019/7/20,0.43,CNY,0.43,0.004,0.939,0.939,27287
1899,162411.XSHE,162411,2019/7/22,0.431,2019/7/23,0.431,CNY,0.431,0.001,0.2326,0.2326,27287
1900,162411.XSHE,162411,2019/7/23,0.436,2019/7/23,0.436,CNY,0.436,0.005,1.1601,1.1601,27287
1901,162411.XSHE,162411,2019/7/24,0.438,2019/7/24,0.438,CNY,0.438,0.002,0.4587,0.4587,27287
1902,162411.XSHE,162411,2019/7/25,0.424,2019/7/26,0.424,CNY,0.424,-0.014,-3.1963,-3.1963,27287
1903,162411.XSHE,162411,2019/7/26,0.42,2019/7/29,0.42,CNY,0.42,-0.004,-0.9434,-0.9434,27287
1904,162411.XSHE,162411,2019/7/29,0.414,2019/7/29,0.414,CNY,0.414,-0.006,-1.4286,-1.4286,27287
1905,162411.XSHE,162411,2019/7/30,0.434,2019/7/31,0.434,CNY,0.434,0.02,4.8309,4.8309,27287
1906,162411.XSHE,162411,2019/7/31,0.434,2019/7/31,0.434,CNY,0.434,0,0,0,27287
1907,162411.XSHE,162411,2019/8/1,0.411,2019/8/2,0.411,CNY,0.411,-0.023,-5.2995,-5.2995,27287
1908,162411.XSHE,162411,2019/8/2,0.407,2019/8/2,0.407,CNY,0.407,-0.004,-0.9732,-0.9732,27287
1909,162411.XSHE,162411,2019/8/5,0.393,2019/8/6,0.393,CNY,0.393,-0.014,-3.4398,-3.4398,27287
1910,162411.XSHE,162411,2019/8/6,0.391,2019/8/6,0.391,CNY,0.391,-0.002,-0.5089,-0.5089,27287
1911,162411.XSHE,162411,2019/8/7,0.391,2019/8/7,0.391,CNY,0.391,0,0,0,27287
1912,162411.XSHE,162411,2019/8/8,0.402,2019/8/8,0.402,CNY,0.402,0.011,2.8133,2.8133,27287
1913,162411.XSHE,162411,2019/8/9,0.398,2019/8/12,0.398,CNY,0.398,-0.004,-0.995,-0.995,27287
1914,162411.XSHE,162411,2019/8/12,0.393,2019/8/13,0.393,CNY,0.393,-0.005,-1.2563,-1.2563,27287
1915,162411.XSHE,162411,2019/8/13,0.396,2019/8/13,0.396,CNY,0.396,0.003,0.7634,0.7634,27287
1916,162411.XSHE,162411,2019/8/14,0.377,2019/8/14,0.377,CNY,0.377,-0.019,-4.798,-4.798,27287
1917,162411.XSHE,162411,2019/8/15,0.375,2019/8/15,0.375,CNY,0.375,-0.002,-0.5305,-0.5305,27287
1918,162411.XSHE,162411,2019/8/16,0.387,2019/8/16,0.387,CNY,0.387,0.012,3.2,3.2,27287
1919,162411.XSHE,162411,2019/8/19,0.4,2019/8/20,0.4,CNY,0.4,0.013,3.3592,3.3592,27287
1920,162411.XSHE,162411,2019/8/20,0.397,2019/8/21,0.397,CNY,0.397,-0.003,-0.75,-0.75,27287
1921,162411.XSHE,162411,2019/8/21,0.399,2019/8/22,0.399,CNY,0.399,0.002,0.5038,0.5038,27287
1922,162411.XSHE,162411,2019/8/22,0.394,2019/8/22,0.394,CNY,0.394,-0.005,-1.2531,-1.2531,27287
1923,162411.XSHE,162411,2019/8/23,0.376,2019/8/23,0.376,CNY,0.376,-0.018,-4.5685,-4.5685,27287
1924,162411.XSHE,162411,2019/8/26,0.378,2019/8/26,0.378,CNY,0.378,0.002,0.5319,0.5319,27287
1925,162411.XSHE,162411,2019/8/27,0.375,2019/8/27,0.375,CNY,0.375,-0.003,-0.7937,-0.7937,27287
1926,162411.XSHE,162411,2019/8/28,0.385,2019/8/28,0.385,CNY,0.385,0.01,2.6667,2.6667,27287
1927,162411.XSHE,162411,2019/8/29,0.397,2019/8/30,0.397,CNY,0.397,0.012,3.1169,3.1169,27287
1928,162411.XSHE,162411,2019/8/30,0.39,2019/9/2,0.39,CNY,0.39,-0.007,-1.7632,-1.7632,27287
1929,162411.XSHE,162411,2019/9/2,0.39,2019/9/3,0.39,CNY,0.39,0,0,0,27287
1930,162411.XSHE,162411,2019/9/3,0.384,2019/9/4,0.384,CNY,0.384,-0.006,-1.5385,-1.5385,27287
1931,162411.XSHE,162411,2019/9/4,0.393,2019/9/5,0.393,CNY,0.393,0.009,2.3438,2.3438,27287
1932,162411.XSHE,162411,2019/9/5,0.402,2019/9/6,0.402,CNY,0.402,0.009,2.2901,2.2901,27287
1933,162411.XSHE,162411,2019/9/6,0.399,2019/9/7,0.399,CNY,0.399,-0.003,-0.7463,-0.7463,27287
1934,162411.XSHE,162411,2019/9/9,0.42,2019/9/10,0.42,CNY,0.42,0.021,5.2632,5.2632,27287
1935,162411.XSHE,162411,2019/9/10,0.423,2019/9/11,0.423,CNY,0.423,0.003,0.7143,0.7143,27287
1936,162411.XSHE,162411,2019/9/11,0.424,2019/9/12,0.424,CNY,0.424,0.001,0.2364,0.2364,27287
1937,162411.XSHE,162411,2019/9/12,0.415,2019/9/16,0.415,CNY,0.415,-0.009,-2.1226,-2.1226,27287
1938,162411.XSHE,162411,2019/9/16,0.458,2019/9/17,0.458,CNY,0.458,0.043,10.3614,10.3614,27287
1939,162411.XSHE,162411,2019/9/17,0.435,2019/9/18,0.435,CNY,0.435,-0.023,-5.0218,-5.0218,27287
1940,162411.XSHE,162411,2019/9/18,0.429,2019/9/19,0.429,CNY,0.429,-0.006,-1.3793,-1.3793,27287
1941,162411.XSHE,162411,2019/9/19,0.422,2019/9/20,0.422,CNY,0.422,-0.007,-1.6317,-1.6317,27287
1942,162411.XSHE,162411,2019/9/20,0.424,2019/9/23,0.424,CNY,0.424,0.002,0.4739,0.4739,27287
1943,162411.XSHE,162411,2019/9/23,0.424,2019/9/24,0.424,CNY,0.424,0,0,0,27287
1944,162411.XSHE,162411,2019/9/24,0.412,2019/9/25,0.412,CNY,0.412,-0.012,-2.8302,-2.8302,27287
1945,162411.XSHE,162411,2019/9/25,0.413,2019/9/26,0.413,CNY,0.413,0.001,0.2427,0.2427,27287
1946,162411.XSHE,162411,2019/9/26,0.404,2019/9/27,0.404,CNY,0.404,-0.009,-2.1792,-2.1792,27287
1947,162411.XSHE,162411,2019/9/27,0.403,2019/9/30,0.403,CNY,0.403,-0.001,-0.2475,-0.2475,27287
1948,162411.XSHE,162411,2019/9/30,0.4,2019/10/8,0.4,CNY,0.4,-0.003,-0.7444,-0.7444,27287
1949,162411.XSHE,162411,2019/10/8,0.367,2019/10/9,0.367,CNY,0.367,-0.033,-8.25,-8.25,27287
1950,162411.XSHE,162411,2019/10/9,0.37,2019/10/10,0.37,CNY,0.37,0.003,0.8174,0.8174,27287
1951,162411.XSHE,162411,2019/10/10,0.375,2019/10/11,0.375,CNY,0.375,0.005,1.3514,1.3514,27287
1952,162411.XSHE,162411,2019/10/11,0.383,2019/10/14,0.383,CNY,0.383,0.008,2.1333,2.1333,27287
1953,162411.XSHE,162411,2019/10/14,0.377,2019/10/15,0.377,CNY,0.377,-0.006,-1.5666,-1.5666,27287
1954,162411.XSHE,162411,2019/10/15,0.378,2019/10/16,0.378,CNY,0.378,0.001,0.2653,0.2653,27287
1955,162411.XSHE,162411,2019/10/16,0.375,2019/10/17,0.375,CNY,0.375,-0.003,-0.7937,-0.7937,27287
1956,162411.XSHE,162411,2019/10/17,0.378,2019/10/18,0.378,CNY,0.378,0.003,0.8,0.8,27287
1957,162411.XSHE,162411,2019/10/18,0.369,2019/10/21,0.369,CNY,0.369,-0.009,-2.381,-2.381,27287
1958,162411.XSHE,162411,2019/10/21,0.373,2019/10/22,0.373,CNY,0.373,0.004,1.084,1.084,27287
1959,162411.XSHE,162411,2019/10/22,0.379,2019/10/23,0.379,CNY,0.379,0.006,1.6086,1.6086,27287
1960,162411.XSHE,162411,2019/10/23,0.386,2019/10/24,0.386,CNY,0.386,0.007,1.847,1.847,27287
1961,162411.XSHE,162411,2019/10/24,0.385,2019/10/25,0.385,CNY,0.385,-0.001,-0.2591,-0.2591,27287
1962,162411.XSHE,162411,2019/10/25,0.392,2019/10/28,0.392,CNY,0.392,0.007,1.8182,1.8182,27287
1963,162411.XSHE,162411,2019/10/28,0.389,2019/10/29,0.389,CNY,0.389,-0.003,-0.7653,-0.7653,27287
1964,162411.XSHE,162411,2019/10/29,0.394,2019/10/30,0.394,CNY,0.394,0.005,1.2853,1.2853,27287
1965,162411.XSHE,162411,2019/10/30,0.38,2019/10/31,0.38,CNY,0.38,-0.014,-3.5533,-3.5533,27287
1966,162411.XSHE,162411,2019/10/31,0.378,2019/11/1,0.378,CNY,0.378,-0.002,-0.5263,-0.5263,27287
1967,162411.XSHE,162411,2019/11/1,0.391,2019/11/4,0.391,CNY,0.391,0.013,3.4392,3.4392,27287
1968,162411.XSHE,162411,2019/11/4,0.406,2019/11/5,0.406,CNY,0.406,0.015,3.8363,3.8363,27287
1969,162411.XSHE,162411,2019/11/5,0.406,2019/11/6,0.406,CNY,0.406,0,0,0,27287
1970,162411.XSHE,162411,2019/11/6,0.393,2019/11/7,0.393,CNY,0.393,-0.013,-3.202,-3.202,27287
1971,162411.XSHE,162411,2019/11/7,0.4,2019/11/8,0.4,CNY,0.4,0.007,1.7812,1.7812,27287
1972,162411.XSHE,162411,2019/11/8,0.402,2019/11/11,0.402,CNY,0.402,0.002,0.5,0.5,27287
1973,162411.XSHE,162411,2019/11/11,0.394,2019/11/12,0.394,CNY,0.394,-0.008,-1.99,-1.99,27287
1974,162411.XSHE,162411,2019/11/12,0.393,2019/11/13,0.393,CNY,0.393,-0.001,-0.2538,-0.2538,27287
1975,162411.XSHE,162411,2019/11/13,0.387,2019/11/14,0.387,CNY,0.387,-0.006,-1.5267,-1.5267,27287
1976,162411.XSHE,162411,2019/11/14,0.385,2019/11/15,0.385,CNY,0.385,-0.002,-0.5168,-0.5168,27287
1977,162411.XSHE,162411,2019/11/15,0.389,2019/11/18,0.389,CNY,0.389,0.004,1.039,1.039,27287
1978,162411.XSHE,162411,2019/11/18,0.378,2019/11/19,0.378,CNY,0.378,-0.011,-2.8278,-2.8278,27287
1979,162411.XSHE,162411,2019/11/19,0.367,2019/11/20,0.367,CNY,0.367,-0.011,-2.9101,-2.9101,27287
1980,162411.XSHE,162411,2019/11/20,0.37,2019/11/21,0.37,CNY,0.37,0.003,0.8174,0.8174,27287
1981,162411.XSHE,162411,2019/11/21,0.374,2019/11/22,0.374,CNY,0.374,0.004,1.0811,1.0811,27287
1982,162411.XSHE,162411,2019/11/22,0.375,2019/11/25,0.375,CNY,0.375,0.001,0.2674,0.2674,27287
1983,162411.XSHE,162411,2019/11/25,0.378,2019/11/26,0.378,CNY,0.378,0.003,0.8,0.8,27287
1984,162411.XSHE,162411,2019/11/26,0.37,2019/11/27,0.37,CNY,0.37,-0.008,-2.1164,-2.1164,27287
1985,162411.XSHE,162411,2019/11/27,0.373,2019/11/28,0.373,CNY,0.373,0.003,0.8108,0.8108,27287
1986,162411.XSHE,162411,2019/11/28,0.373,2019/11/29,0.373,CNY,0.373,0,0,0,27287
1987,162411.XSHE,162411,2019/11/29,0.365,2019/12/2,0.365,CNY,0.365,-0.008,-2.1448,-2.1448,27287
1988,162411.XSHE,162411,2019/12/2,0.365,2019/12/3,0.365,CNY,0.365,0,0,0,27287
1989,162411.XSHE,162411,2019/12/3,0.36,2019/12/4,0.36,CNY,0.36,-0.005,-1.3699,-1.3699,27287
1990,162411.XSHE,162411,2019/12/4,0.37,2019/12/5,0.37,CNY,0.37,0.01,2.7778,2.7778,27287
1991,162411.XSHE,162411,2019/12/5,0.368,2019/12/6,0.368,CNY,0.368,-0.002,-0.5405,-0.5405,27287
1992,162411.XSHE,162411,2019/12/6,0.379,2019/12/7,0.379,CNY,0.379,0.011,2.9891,2.9891,27287
1993,162411.XSHE,162411,2019/12/9,0.381,2019/12/10,0.381,CNY,0.381,0.002,0.5277,0.5277,27287
1994,162411.XSHE,162411,2019/12/10,0.383,2019/12/10,0.383,CNY,0.383,0.002,0.5249,0.5249,27287
1995,162411.XSHE,162411,2019/12/11,0.381,2019/12/11,0.381,CNY,0.381,-0.002,-0.5222,-0.5222,27287
1996,162411.XSHE,162411,2019/12/12,0.393,2019/12/12,0.393,CNY,0.393,0.012,3.1496,3.1496,27287
1997,162411.XSHE,162411,2019/12/13,0.385,2019/12/13,0.385,CNY,0.385,-0.008,-2.0356,-2.0356,27287
1998,162411.XSHE,162411,2019/12/16,0.394,2019/12/16,0.394,CNY,0.394,0.009,2.3377,2.3377,27287
1999,162411.XSHE,162411,2019/12/17,0.403,2019/12/17,0.403,CNY,0.403,0.009,2.2843,2.2843,27287
2000,162411.XSHE,162411,2019/12/18,0.405,2019/12/19,0.405,CNY,0.405,0.002,0.4963,0.4963,27287
2001,162411.XSHE,162411,2019/12/19,0.41,2019/12/20,0.41,CNY,0.41,0.005,1.2346,1.2346,27287
2002,162411.XSHE,162411,2019/12/20,0.409,2019/12/23,0.409,CNY,0.409,-0.001,-0.2439,-0.2439,27287
2003,162411.XSHE,162411,2019/12/23,0.417,2019/12/24,0.417,CNY,0.417,0.008,1.956,1.956,27287
2004,162411.XSHE,162411,2019/12/24,0.417,2019/12/25,0.417,CNY,0.417,0,0,0,27287
2005,162411.XSHE,162411,2019/12/25,0.417,2019/12/26,0.417,CNY,0.417,0,0,0,27287
2006,162411.XSHE,162411,2019/12/26,0.417,2019/12/26,0.417,CNY,0.417,0,0,0,27287
2007,162411.XSHE,162411,2019/12/27,0.41,2019/12/27,0.41,CNY,0.41,-0.007,-1.6787,-1.6787,27287
2008,162411.XSHE,162411,2019/12/30,0.41,2019/12/30,0.41,CNY,0.41,0,0,0,27287
2009,162411.XSHE,162411,2019/12/31,0.416,2020/1/1,0.416,CNY,0.416,0.006,1.4634,1.4634,27287
2010,162411.XSHE,162411,2020/1/2,0.413,2020/1/3,0.413,CNY,0.413,-0.003,-0.7212,-0.7212,27287
2011,162411.XSHE,162411,2020/1/3,0.42,2020/1/6,0.42,CNY,0.42,0.007,1.6949,1.6949,27287
2012,162411.XSHE,162411,2020/1/6,0.424,2020/1/6,0.424,CNY,0.424,0.004,0.9524,0.9524,27287
2013,162411.XSHE,162411,2020/1/7,0.428,2020/1/7,0.428,CNY,0.428,0.004,0.9434,0.9434,27287
2014,162411.XSHE,162411,2020/1/8,0.41,2020/1/8,0.41,CNY,0.41,-0.018,-4.2056,-4.2056,27287
2015,162411.XSHE,162411,2020/1/9,0.41,2020/1/9,0.41,CNY,0.41,0,0,0,27287
2016,162411.XSHE,162411,2020/1/10,0.404,2020/1/13,0.404,CNY,0.404,-0.006,-1.4634,-1.4634,27287
2017,162411.XSHE,162411,2020/1/13,0.398,2020/1/13,0.398,CNY,0.398,-0.006,-1.4851,-1.4851,27287
2018,162411.XSHE,162411,2020/1/14,0.4007,2020/1/15,0.4007,CNY,0.4007,0.0027,0.6784,0.6784,27287
2019,162411.XSHE,162411,2020/1/15,0.3956,2020/1/16,0.3956,CNY,0.3956,-0.0051,-1.2728,-1.2728,27287
2020,162411.XSHE,162411,2020/1/16,0.3939,2020/1/17,0.3939,CNY,0.3939,-0.0017,-0.4297,-0.4297,27287
2021,162411.XSHE,162411,2020/1/17,0.3878,2020/1/20,0.3878,CNY,0.3878,-0.0061,-1.5486,-1.5486,27287
2022,162411.XSHE,162411,2020/1/20,0.3866,2020/1/21,0.3866,CNY,0.3866,-0.0012,-0.3094,-0.3094,27287
2023,162411.XSHE,162411,2020/1/21,0.3739,2020/1/22,0.3739,CNY,0.3739,-0.0127,-3.285,-3.285,27287
2024,162411.XSHE,162411,2020/1/22,0.3671,2020/1/23,0.3671,CNY,0.3671,-0.0068,-1.8187,-1.8187,27287
2025,162411.XSHE,162411,2020/1/23,0.3622,2020/1/24,0.3622,CNY,0.3622,-0.0049,-1.3348,-1.3348,27287
2026,162411.XSHE,162411,2020/2/3,0.332,2020/2/4,0.332,CNY,0.332,-0.0302,-8.3379,-8.3379,27287
2027,162411.XSHE,162411,2020/2/4,0.3355,2020/2/5,0.3355,CNY,0.3355,0.0035,1.0542,1.0542,27287
2028,162411.XSHE,162411,2020/2/5,0.3526,2020/2/6,0.3526,CNY,0.3526,0.0171,5.0969,5.0969,27287
2029,162411.XSHE,162411,2020/2/6,0.347,2020/2/7,0.347,CNY,0.347,-0.0056,-1.5882,-1.5882,27287
2030,162411.XSHE,162411,2020/2/7,0.3405,2020/2/10,0.3405,CNY,0.3405,-0.0065,-1.8732,-1.8732,27287
